"species1","species2","prob.species1.wins"
"Acropora_polystoma","Coelastrea_aspera",0.0433
"Acropora_polystoma","Herpolitha_limax",2e-04
"Acropora_polystoma","Leptastrea_purpurea",0.0359
"Acropora_polystoma","Mycetophyllia_aliciae",0.002
"Acropora_polystoma","Pavona_explanulata",0.1453
"Acropora_polystoma","Scapophyllia_cylindrica",0.1229
"Coelastrea_aspera","Herpolitha_limax",0.0021
"Coelastrea_aspera","Leptastrea_purpurea",0.2481
"Coelastrea_aspera","Mycetophyllia_aliciae",0.0177
"Coelastrea_aspera","Pavona_explanulata",0.6014
"Coelastrea_aspera","Scapophyllia_cylindrica",0.5541
"Herpolitha_limax","Leptastrea_purpurea",0.984
"Herpolitha_limax","Mycetophyllia_aliciae",0.7705
"Herpolitha_limax","Pavona_explanulata",0.9965
"Herpolitha_limax","Scapophyllia_cylindrica",0.9957
"Leptastrea_purpurea","Mycetophyllia_aliciae",0.0214
"Leptastrea_purpurea","Pavona_explanulata",0.6476
"Leptastrea_purpurea","Scapophyllia_cylindrica",0.6021
"Mycetophyllia_aliciae","Pavona_explanulata",0.9712
"Mycetophyllia_aliciae","Scapophyllia_cylindrica",0.9652
"Pavona_explanulata","Scapophyllia_cylindrica",0.2487
