"species1","species2","prob.species1.wins"
"Montipora_australiensis","Montipora_calcarea",0.0154
"Montipora_australiensis","Montipora_confusa",0.0211
"Montipora_australiensis","Montipora_corbettensis",0.0179
"Montipora_australiensis","Montipora_gaimardi",0.0127
"Montipora_australiensis","Montipora_hemispherica",0.0021
"Montipora_australiensis","Montipora_saudii",0.0043
"Montipora_australiensis","Porites_columnaris",0.0034
"Montipora_australiensis","Porites_rus",0.0166
"Montipora_calcarea","Montipora_confusa",0.3565
"Montipora_calcarea","Montipora_corbettensis",0.3195
"Montipora_calcarea","Montipora_gaimardi",0.2492
"Montipora_calcarea","Montipora_hemispherica",0.0511
"Montipora_calcarea","Montipora_saudii",0.0992
"Montipora_calcarea","Porites_columnaris",0.0796
"Montipora_calcarea","Porites_rus",0.3031
"Montipora_confusa","Montipora_corbettensis",0.254
"Montipora_confusa","Montipora_gaimardi",0.1941
"Montipora_confusa","Montipora_hemispherica",0.0376
"Montipora_confusa","Montipora_saudii",0.074
"Montipora_confusa","Porites_columnaris",0.059
"Montipora_confusa","Porites_rus",0.2398
"Montipora_corbettensis","Montipora_gaimardi",0.2213
"Montipora_corbettensis","Montipora_hemispherica",0.0441
"Montipora_corbettensis","Montipora_saudii",0.0862
"Montipora_corbettensis","Porites_columnaris",0.0689
"Montipora_corbettensis","Porites_rus",0.2713
"Montipora_gaimardi","Montipora_hemispherica",0.0612
"Montipora_gaimardi","Montipora_saudii",0.1176
"Montipora_gaimardi","Porites_columnaris",0.0948
"Montipora_gaimardi","Porites_rus",0.3449
"Montipora_hemispherica","Montipora_saudii",0.451
"Montipora_hemispherica","Porites_columnaris",0.3921
"Montipora_hemispherica","Porites_rus",0.7644
"Montipora_saudii","Porites_columnaris",0.2398
"Montipora_saudii","Porites_rus",0.6134
"Porites_columnaris","Porites_rus",0.669
