"species1","species2","prob.species1.wins"
"Acropora_divaricata","Acropora_multiacuta",0.1327
"Acropora_divaricata","Echinopora_horrida",0.3235
"Acropora_divaricata","Euphyllia_divisa",0.0069
"Acropora_divaricata","Halomitra_clavator",0.0616
"Acropora_divaricata","Homophyllia_bowerbanki",0.016
"Acropora_divaricata","Montipora_angulata",0.3071
"Acropora_divaricata","Oculina_valenciennesi",0.0666
"Acropora_multiacuta","Echinopora_horrida",0.5567
"Acropora_multiacuta","Euphyllia_divisa",0.018
"Acropora_multiacuta","Halomitra_clavator",0.1472
"Acropora_multiacuta","Homophyllia_bowerbanki",0.041
"Acropora_multiacuta","Montipora_angulata",0.538
"Acropora_multiacuta","Oculina_valenciennesi",0.1577
"Echinopora_horrida","Euphyllia_divisa",0.0058
"Echinopora_horrida","Halomitra_clavator",0.0523
"Echinopora_horrida","Homophyllia_bowerbanki",0.0135
"Echinopora_horrida","Montipora_angulata",0.2714
"Echinopora_horrida","Oculina_valenciennesi",0.0565
"Euphyllia_divisa","Halomitra_clavator",0.7909
"Euphyllia_divisa","Homophyllia_bowerbanki",0.4839
"Euphyllia_divisa","Montipora_angulata",0.9623
"Euphyllia_divisa","Oculina_valenciennesi",0.8041
"Halomitra_clavator","Homophyllia_bowerbanki",0.0906
"Halomitra_clavator","Montipora_angulata",0.7305
"Halomitra_clavator","Oculina_valenciennesi",0.3037
"Homophyllia_bowerbanki","Montipora_angulata",0.9162
"Homophyllia_bowerbanki","Oculina_valenciennesi",0.6375
"Montipora_angulata","Oculina_valenciennesi",0.0607
