"species1","species2","prob.species1.wins"
"Acropora_prolifera","Anacropora_spinosa",0.6193
"Acropora_prolifera","Isopora_brueggemanni",0.4748
"Acropora_prolifera","Isopora_cuneata",0.7726
"Acropora_prolifera","Madracis_asanoi",0.0587
"Acropora_prolifera","Platygyra_crosslandi",0.1241
"Acropora_prolifera","Porites_flavus",0.1838
"Acropora_prolifera","Stylocoeniella_guentheri",0.709
"Anacropora_spinosa","Isopora_brueggemanni",0.1825
"Anacropora_spinosa","Isopora_cuneata",0.4562
"Anacropora_spinosa","Madracis_asanoi",0.0152
"Anacropora_spinosa","Platygyra_crosslandi",0.0338
"Anacropora_spinosa","Porites_flavus",0.0527
"Anacropora_spinosa","Stylocoeniella_guentheri",0.3757
"Isopora_brueggemanni","Isopora_cuneata",0.6016
"Isopora_brueggemanni","Madracis_asanoi",0.027
"Isopora_brueggemanni","Platygyra_crosslandi",0.0592
"Isopora_brueggemanni","Porites_flavus",0.091
"Isopora_brueggemanni","Stylocoeniella_guentheri",0.5199
"Isopora_cuneata","Madracis_asanoi",0.0073
"Isopora_cuneata","Platygyra_crosslandi",0.0165
"Isopora_cuneata","Porites_flavus",0.0259
"Isopora_cuneata","Stylocoeniella_guentheri",0.2237
"Madracis_asanoi","Platygyra_crosslandi",0.4772
"Madracis_asanoi","Porites_flavus",0.592
"Madracis_asanoi","Stylocoeniella_guentheri",0.9401
"Platygyra_crosslandi","Porites_flavus",0.3898
"Platygyra_crosslandi","Stylocoeniella_guentheri",0.8736
"Porites_flavus","Stylocoeniella_guentheri",0.813
