"species1","species2","prob.species1.wins"
"Acropora_maryae","Acropora_paniculata",0.8802
"Acropora_maryae","Acropora_torresiana",0.3394
"Acropora_maryae","Cladocora_arbuscula",0.1158
"Acropora_maryae","Goniopora_djiboutiensis",0.3974
"Acropora_maryae","Hydnophora_bonsai",0.1207
"Acropora_maryae","Montipora_capricornis",0.8921
"Acropora_maryae","Pocillopora_elegans",0.7987
"Acropora_maryae","Pocillopora_woodjonesi",0.7929
"Acropora_paniculata","Acropora_torresiana",0.0273
"Acropora_paniculata","Cladocora_arbuscula",0.0071
"Acropora_paniculata","Goniopora_djiboutiensis",0.0348
"Acropora_paniculata","Hydnophora_bonsai",0.0075
"Acropora_paniculata","Montipora_capricornis",0.3113
"Acropora_paniculata","Pocillopora_elegans",0.1783
"Acropora_paniculata","Pocillopora_woodjonesi",0.1731
"Acropora_torresiana","Cladocora_arbuscula",0.0929
"Acropora_torresiana","Goniopora_djiboutiensis",0.3403
"Acropora_torresiana","Hydnophora_bonsai",0.097
"Acropora_torresiana","Montipora_capricornis",0.8661
"Acropora_torresiana","Pocillopora_elegans",0.7563
"Acropora_torresiana","Pocillopora_woodjonesi",0.7497
"Cladocora_arbuscula","Goniopora_djiboutiensis",0.6693
"Cladocora_arbuscula","Hydnophora_bonsai",0.2964
"Cladocora_arbuscula","Montipora_capricornis",0.9621
"Cladocora_arbuscula","Pocillopora_elegans",0.9241
"Cladocora_arbuscula","Pocillopora_woodjonesi",0.9216
"Goniopora_djiboutiensis","Hydnophora_bonsai",0.0772
"Goniopora_djiboutiensis","Montipora_capricornis",0.8343
"Goniopora_djiboutiensis","Pocillopora_elegans",0.7074
"Goniopora_djiboutiensis","Pocillopora_woodjonesi",0.7
"Hydnophora_bonsai","Montipora_capricornis",0.9603
"Hydnophora_bonsai","Pocillopora_elegans",0.9207
"Hydnophora_bonsai","Pocillopora_woodjonesi",0.9181
"Montipora_capricornis","Pocillopora_elegans",0.1617
"Montipora_capricornis","Pocillopora_woodjonesi",0.1569
"Pocillopora_elegans","Pocillopora_woodjonesi",0.2794
