"species1","species2","prob.species1.wins"
"Acropora_monticulosa","Cycloseris_explanulata",0.0577
"Acropora_monticulosa","Leptoseris_gardineri",0.1664
"Acropora_monticulosa","Paragoniastrea_australensis",0.0181
"Acropora_monticulosa","Porites_sillimaniani",0.1098
"Acropora_monticulosa","Siderastrea_stellata",0.0194
"Acropora_monticulosa","Simplastrea_vesicularis",0.0315
"Cycloseris_explanulata","Leptoseris_gardineri",0.5671
"Cycloseris_explanulata","Paragoniastrea_australensis",0.1079
"Cycloseris_explanulata","Porites_sillimaniani",0.4474
"Cycloseris_explanulata","Siderastrea_stellata",0.115
"Cycloseris_explanulata","Simplastrea_vesicularis",0.1757
"Leptoseris_gardineri","Paragoniastrea_australensis",0.0358
"Leptoseris_gardineri","Porites_sillimaniani",0.1989
"Leptoseris_gardineri","Siderastrea_stellata",0.0383
"Leptoseris_gardineri","Simplastrea_vesicularis",0.0614
"Paragoniastrea_australensis","Porites_sillimaniani",0.7289
"Paragoniastrea_australensis","Siderastrea_stellata",0.3014
"Paragoniastrea_australensis","Simplastrea_vesicularis",0.4145
"Porites_sillimaniani","Siderastrea_stellata",0.0606
"Porites_sillimaniani","Simplastrea_vesicularis",0.0957
"Siderastrea_stellata","Simplastrea_vesicularis",0.3973
