"species1","species2","prob.species1.wins"
"Acropora_elseyi","Acropora_longicyathus",0.2022
"Acropora_elseyi","Alveopora_excelsa",0.1946
"Acropora_elseyi","Echinophyllia_echinoporoides",0.0426
"Acropora_elseyi","Goniastrea_ramosa",0.0405
"Acropora_elseyi","Montipora_kellyi",0.0138
"Acropora_elseyi","Physophyllia_ayleni",0.0247
"Acropora_elseyi","Stylophora_madagascarensis",0.0233
"Acropora_longicyathus","Alveopora_excelsa",0.277
"Acropora_longicyathus","Echinophyllia_echinoporoides",0.0658
"Acropora_longicyathus","Goniastrea_ramosa",0.0627
"Acropora_longicyathus","Montipora_kellyi",0.0218
"Acropora_longicyathus","Physophyllia_ayleni",0.0386
"Acropora_longicyathus","Stylophora_madagascarensis",0.0364
"Alveopora_excelsa","Echinophyllia_echinoporoides",0.0688
"Alveopora_excelsa","Goniastrea_ramosa",0.0655
"Alveopora_excelsa","Montipora_kellyi",0.0228
"Alveopora_excelsa","Physophyllia_ayleni",0.0404
"Alveopora_excelsa","Stylophora_madagascarensis",0.0381
"Echinophyllia_echinoporoides","Goniastrea_ramosa",0.2759
"Echinophyllia_echinoporoides","Montipora_kellyi",0.1125
"Echinophyllia_echinoporoides","Physophyllia_ayleni",0.1862
"Echinophyllia_echinoporoides","Stylophora_madagascarensis",0.1771
"Goniastrea_ramosa","Montipora_kellyi",0.1179
"Goniastrea_ramosa","Physophyllia_ayleni",0.1944
"Goniastrea_ramosa","Stylophora_madagascarensis",0.1849
"Montipora_kellyi","Physophyllia_ayleni",0.4204
"Montipora_kellyi","Stylophora_madagascarensis",0.4055
"Physophyllia_ayleni","Stylophora_madagascarensis",0.2742
