"species_names"
"Astreopora_cucullata"
"Leptoria_phrygia"
"Micromussa_lordhowensis"
"Turbinaria_radicalis"
"Dipsastraea_truncata"
"Porites_australiensis"
"Dipsastraea_lizardensis"
"Goniastrea_pectinata"
"Mycetophyllia_danaana"
