"species1","species2","prob.species1.wins"
"Alveopora_japonica","Alveopora_minuta",0.801
"Alveopora_japonica","Favia_fragum",0.1957
"Alveopora_japonica","Porites_astreoides",0.5713
"Alveopora_japonica","Porites_murrayensis",0.9469
"Alveopora_japonica","Porites_stephensoni",0.9088
"Alveopora_japonica","Porites_vaughani",0.9648
"Alveopora_japonica","Stylophora_mamillata",0.7507
"Alveopora_minuta","Favia_fragum",0.0237
"Alveopora_minuta","Porites_astreoides",0.1174
"Alveopora_minuta","Porites_murrayensis",0.6401
"Alveopora_minuta","Porites_stephensoni",0.4986
"Alveopora_minuta","Porites_vaughani",0.732
"Alveopora_minuta","Stylophora_mamillata",0.2311
"Favia_fragum","Porites_astreoides",0.6876
"Favia_fragum","Porites_murrayensis",0.9671
"Favia_fragum","Porites_stephensoni",0.9427
"Favia_fragum","Porites_vaughani",0.9784
"Favia_fragum","Stylophora_mamillata",0.8326
"Porites_astreoides","Porites_murrayensis",0.8431
"Porites_astreoides","Porites_stephensoni",0.7502
"Porites_astreoides","Porites_vaughani",0.8919
"Porites_astreoides","Stylophora_mamillata",0.4758
"Porites_murrayensis","Porites_stephensoni",0.1834
"Porites_murrayensis","Porites_vaughani",0.3817
"Porites_murrayensis","Stylophora_mamillata",0.0636
"Porites_stephensoni","Porites_vaughani",0.5247
"Porites_stephensoni","Stylophora_mamillata",0.1083
"Porites_vaughani","Stylophora_mamillata",0.0423
