"species1","species2","prob.species1.wins"
"Acanthastrea_echinata","Acanthastrea_hemprichi",0.4025
"Acanthastrea_echinata","Gardineroseris_planulata",0.8748
"Acanthastrea_echinata","Goniastrea_stelligera",0.744
"Acanthastrea_echinata","Paramontastraea_peresi",0.286
"Acanthastrea_echinata","Platygyra_contorta",0.6199
"Acanthastrea_echinata","Platygyra_crosslandi",0.4848
"Acanthastrea_hemprichi","Gardineroseris_planulata",0.8064
"Acanthastrea_hemprichi","Goniastrea_stelligera",0.6343
"Acanthastrea_hemprichi","Paramontastraea_peresi",0.1928
"Acanthastrea_hemprichi","Platygyra_contorta",0.4931
"Acanthastrea_hemprichi","Platygyra_crosslandi",0.3595
"Gardineroseris_planulata","Goniastrea_stelligera",0.1433
"Gardineroseris_planulata","Paramontastraea_peresi",0.0225
"Gardineroseris_planulata","Platygyra_contorta",0.0858
"Gardineroseris_planulata","Platygyra_crosslandi",0.0514
"Goniastrea_stelligera","Paramontastraea_peresi",0.0525
"Goniastrea_stelligera","Platygyra_contorta",0.184
"Goniastrea_stelligera","Platygyra_crosslandi",0.1151
"Paramontastraea_peresi","Platygyra_contorta",0.6207
"Paramontastraea_peresi","Platygyra_crosslandi",0.4856
"Platygyra_contorta","Platygyra_crosslandi",0.1882
