"species1","species2","prob.species1.wins"
"Alveopora_verrilliana","Astreopora_macrostoma",0.1908
"Alveopora_verrilliana","Goniopora_burgosi",0.2371
"Alveopora_verrilliana","Goniopora_lobata",0.0713
"Alveopora_verrilliana","Goniopora_pendulus",0.0542
"Alveopora_verrilliana","Merulina_ampliata",0.0642
"Alveopora_verrilliana","Mycedium_robokaki",0.0198
"Alveopora_verrilliana","Solenastrea_hyades",0.0345
"Alveopora_verrilliana","Turbinaria_frondens",0.3822
"Astreopora_macrostoma","Goniopora_burgosi",0.3463
"Astreopora_macrostoma","Goniopora_lobata",0.1157
"Astreopora_macrostoma","Goniopora_pendulus",0.089
"Astreopora_macrostoma","Merulina_ampliata",0.1047
"Astreopora_macrostoma","Mycedium_robokaki",0.0333
"Astreopora_macrostoma","Solenastrea_hyades",0.0573
"Astreopora_macrostoma","Turbinaria_frondens",0.5133
"Goniopora_burgosi","Goniopora_lobata",0.0902
"Goniopora_burgosi","Goniopora_pendulus",0.069
"Goniopora_burgosi","Merulina_ampliata",0.0814
"Goniopora_burgosi","Mycedium_robokaki",0.0255
"Goniopora_burgosi","Solenastrea_hyades",0.0441
"Goniopora_burgosi","Turbinaria_frondens",0.4444
"Goniopora_lobata","Goniopora_pendulus",0.2309
"Goniopora_lobata","Merulina_ampliata",0.2642
"Goniopora_lobata","Mycedium_robokaki",0.0958
"Goniopora_lobata","Solenastrea_hyades",0.1574
"Goniopora_lobata","Turbinaria_frondens",0.7641
"Goniopora_pendulus","Merulina_ampliata",0.3247
"Goniopora_pendulus","Mycedium_robokaki",0.1242
"Goniopora_pendulus","Solenastrea_hyades",0.2001
"Goniopora_pendulus","Turbinaria_frondens",0.8126
"Merulina_ampliata","Mycedium_robokaki",0.106
"Merulina_ampliata","Solenastrea_hyades",0.1729
"Merulina_ampliata","Turbinaria_frondens",0.7838
"Mycedium_robokaki","Solenastrea_hyades",0.4147
"Mycedium_robokaki","Turbinaria_frondens",0.9247
"Solenastrea_hyades","Turbinaria_frondens",0.8745
