"species1","species2","prob.species1.wins"
"Alveopora_verrilliana","Astreopora_gracilis",0.3396
"Alveopora_verrilliana","Dipsastraea_danai",0.046
"Alveopora_verrilliana","Favites_pentagona",0.0698
"Alveopora_verrilliana","Hydnophora_exesa",0.0749
"Alveopora_verrilliana","Hydnophora_microconos",0.0457
"Alveopora_verrilliana","Leptastrea_pruinosa",0.1107
"Alveopora_verrilliana","Montipora_informis",0.2917
"Alveopora_verrilliana","Platygyra_pini",0.0385
"Astreopora_gracilis","Dipsastraea_danai",0.0363
"Astreopora_gracilis","Favites_pentagona",0.0554
"Astreopora_gracilis","Hydnophora_exesa",0.0595
"Astreopora_gracilis","Hydnophora_microconos",0.0361
"Astreopora_gracilis","Leptastrea_pruinosa",0.0886
"Astreopora_gracilis","Montipora_informis",0.2434
"Astreopora_gracilis","Platygyra_pini",0.0303
"Dipsastraea_danai","Favites_pentagona",0.3844
"Dipsastraea_danai","Hydnophora_exesa",0.4028
"Dipsastraea_danai","Hydnophora_microconos",0.2852
"Dipsastraea_danai","Leptastrea_pruinosa",0.5089
"Dipsastraea_danai","Montipora_informis",0.7742
"Dipsastraea_danai","Platygyra_pini",0.25
"Favites_pentagona","Hydnophora_exesa",0.3027
"Favites_pentagona","Hydnophora_microconos",0.2043
"Favites_pentagona","Leptastrea_pruinosa",0.4001
"Favites_pentagona","Montipora_informis",0.6881
"Favites_pentagona","Platygyra_pini",0.1766
"Hydnophora_exesa","Hydnophora_microconos",0.192
"Hydnophora_exesa","Leptastrea_pruinosa",0.3817
"Hydnophora_exesa","Montipora_informis",0.6713
"Hydnophora_exesa","Platygyra_pini",0.1656
"Hydnophora_microconos","Leptastrea_pruinosa",0.5107
"Hydnophora_microconos","Montipora_informis",0.7754
"Hydnophora_microconos","Platygyra_pini",0.2513
"Leptastrea_pruinosa","Montipora_informis",0.5707
"Leptastrea_pruinosa","Platygyra_pini",0.1144
"Montipora_informis","Platygyra_pini",0.0376
