"species1","species2","prob.species1.wins"
"Astreopora_myriophthalma","Echinopora_mammiformis",0.0541
"Astreopora_myriophthalma","Goniopora_pearsoni",0.0207
"Astreopora_myriophthalma","Goniopora_polyformis",0.0514
"Astreopora_myriophthalma","Lobophyllia_serrata",0.0058
"Astreopora_myriophthalma","Montipora_monasteriata",0.5526
"Astreopora_myriophthalma","Pavona_gigantea",0.0263
"Astreopora_myriophthalma","Porites_solida",0.4116
"Echinopora_mammiformis","Goniopora_pearsoni",0.1293
"Echinopora_mammiformis","Goniopora_polyformis",0.2758
"Echinopora_mammiformis","Lobophyllia_serrata",0.0393
"Echinopora_mammiformis","Montipora_monasteriata",0.8967
"Echinopora_mammiformis","Pavona_gigantea",0.1598
"Echinopora_mammiformis","Porites_solida",0.8311
"Goniopora_pearsoni","Goniopora_polyformis",0.5076
"Goniopora_pearsoni","Lobophyllia_serrata",0.0996
"Goniopora_pearsoni","Montipora_monasteriata",0.9592
"Goniopora_pearsoni","Pavona_gigantea",0.3399
"Goniopora_pearsoni","Porites_solida",0.9301
"Goniopora_polyformis","Lobophyllia_serrata",0.0413
"Goniopora_polyformis","Montipora_monasteriata",0.9016
"Goniopora_polyformis","Pavona_gigantea",0.1672
"Goniopora_polyformis","Porites_solida",0.8384
"Lobophyllia_serrata","Montipora_monasteriata",0.9884
"Lobophyllia_serrata","Pavona_gigantea",0.6516
"Lobophyllia_serrata","Porites_solida",0.9797
"Montipora_monasteriata","Pavona_gigantea",0.0087
"Montipora_monasteriata","Porites_solida",0.1854
"Pavona_gigantea","Porites_solida",0.9122
