"species1","species2","prob.species1.wins"
"Coeloseris_mayeri","Galaxea_fascicularis",0.3698
"Coeloseris_mayeri","Leptoseris_explanata",0.7158
"Coeloseris_mayeri","Leptoseris_papyracea",0.8277
"Coeloseris_mayeri","Leptoseris_tubulifera",0.823
"Coeloseris_mayeri","Lobophyllia_hemprichii",0.154
"Coeloseris_mayeri","Pavona_explanulata",0.8086
"Coeloseris_mayeri","Pavona_venosa",0.4493
"Galaxea_fascicularis","Leptoseris_explanata",0.633
"Galaxea_fascicularis","Leptoseris_papyracea",0.7668
"Galaxea_fascicularis","Leptoseris_tubulifera",0.761
"Galaxea_fascicularis","Lobophyllia_hemprichii",0.1108
"Galaxea_fascicularis","Pavona_explanulata",0.7431
"Galaxea_fascicularis","Pavona_venosa",0.3584
"Leptoseris_explanata","Leptoseris_papyracea",0.4338
"Leptoseris_explanata","Leptoseris_tubulifera",0.4259
"Leptoseris_explanata","Lobophyllia_hemprichii",0.0282
"Leptoseris_explanata","Pavona_explanulata",0.4026
"Leptoseris_explanata","Pavona_venosa",0.1152
"Leptoseris_papyracea","Leptoseris_tubulifera",0.28
"Leptoseris_papyracea","Lobophyllia_hemprichii",0.015
"Leptoseris_papyracea","Pavona_explanulata",0.2611
"Leptoseris_papyracea","Pavona_venosa",0.0639
"Leptoseris_tubulifera","Lobophyllia_hemprichii",0.0155
"Leptoseris_tubulifera","Pavona_explanulata",0.2674
"Leptoseris_tubulifera","Pavona_venosa",0.0659
"Lobophyllia_hemprichii","Pavona_explanulata",0.9031
"Lobophyllia_hemprichii","Pavona_venosa",0.6429
"Pavona_explanulata","Pavona_venosa",0.072
