"species1","species2","prob.species1.wins"
"Dipsastraea_lacuna","Dipsastraea_matthaii",0.7412
"Dipsastraea_lacuna","Dipsastraea_rotumana",0.5675
"Dipsastraea_lacuna","Favites_acuticollis",0.4295
"Dipsastraea_lacuna","Favites_pentagona",0.8351
"Dipsastraea_lacuna","Favites_valenciennesi",0.8024
"Dipsastraea_lacuna","Paragoniastrea_deformis",0.5188
"Dipsastraea_lacuna","Physogyra_lichtensteini",0.4255
"Dipsastraea_matthaii","Dipsastraea_rotumana",0.1555
"Dipsastraea_matthaii","Favites_acuticollis",0.0956
"Dipsastraea_matthaii","Favites_pentagona",0.4155
"Dipsastraea_matthaii","Favites_valenciennesi",0.3631
"Dipsastraea_matthaii","Paragoniastrea_deformis",0.1314
"Dipsastraea_matthaii","Physogyra_lichtensteini",0.0942
"Dipsastraea_rotumana","Favites_acuticollis",0.1874
"Dipsastraea_rotumana","Favites_pentagona",0.6081
"Dipsastraea_rotumana","Favites_valenciennesi",0.5544
"Dipsastraea_rotumana","Paragoniastrea_deformis",0.2482
"Dipsastraea_rotumana","Physogyra_lichtensteini",0.1849
"Favites_acuticollis","Favites_pentagona",0.73
"Favites_acuticollis","Favites_valenciennesi",0.6843
"Favites_acuticollis","Paragoniastrea_deformis",0.3652
"Favites_acuticollis","Physogyra_lichtensteini",0.2833
"Favites_pentagona","Favites_valenciennesi",0.2437
"Favites_pentagona","Paragoniastrea_deformis",0.0788
"Favites_pentagona","Physogyra_lichtensteini",0.0555
"Favites_valenciennesi","Paragoniastrea_deformis",0.0964
"Favites_valenciennesi","Physogyra_lichtensteini",0.0683
"Paragoniastrea_deformis","Physogyra_lichtensteini",0.2164
