"species1","species2","prob.species1.wins"
"Colpophyllia_natans","Coscinaraea_columna",0.8516
"Colpophyllia_natans","Goniopora_albiconus",0.9397
"Colpophyllia_natans","Goniopora_paliformis",0.8964
"Colpophyllia_natans","Leptastrea_bewickensis",0.9449
"Colpophyllia_natans","Mycedium_umbra",0.247
"Colpophyllia_natans","Oulastrea_crispata",0.7939
"Coscinaraea_columna","Goniopora_albiconus",0.5218
"Coscinaraea_columna","Goniopora_paliformis",0.3774
"Coscinaraea_columna","Leptastrea_bewickensis",0.5457
"Coscinaraea_columna","Mycedium_umbra",0.0225
"Coscinaraea_columna","Oulastrea_crispata",0.2125
"Goniopora_albiconus","Goniopora_paliformis",0.1825
"Goniopora_albiconus","Leptastrea_bewickensis",0.3067
"Goniopora_albiconus","Mycedium_umbra",0.0084
"Goniopora_albiconus","Oulastrea_crispata",0.0904
"Goniopora_paliformis","Leptastrea_bewickensis",0.4433
"Goniopora_paliformis","Mycedium_umbra",0.015
"Goniopora_paliformis","Oulastrea_crispata",0.1517
"Leptastrea_bewickensis","Mycedium_umbra",0.0076
"Leptastrea_bewickensis","Oulastrea_crispata",0.0828
"Mycedium_umbra","Oulastrea_crispata",0.8251
