"species1","species2","prob.species1.wins"
"Astreopora_macrostoma","Echinopora_robusta",0.0023
"Astreopora_macrostoma","Echinopora_taylorae",0.0886
"Astreopora_macrostoma","Galaxea_astreata",0.1416
"Astreopora_macrostoma","Goniopora_norfolkensis",0.2732
"Astreopora_macrostoma","Goniopora_tenuidens",0.145
"Astreopora_macrostoma","Montipora_venosa",0.4957
"Astreopora_macrostoma","Pachyseris_gemmae",0.1672
"Astreopora_macrostoma","Porites_mayeri",0.3976
"Echinopora_robusta","Echinopora_taylorae",0.945
"Echinopora_robusta","Galaxea_astreata",0.9668
"Echinopora_robusta","Goniopora_norfolkensis",0.9852
"Echinopora_robusta","Goniopora_tenuidens",0.9677
"Echinopora_robusta","Montipora_venosa",0.9943
"Echinopora_robusta","Pachyseris_gemmae",0.9726
"Echinopora_robusta","Porites_mayeri",0.9915
"Echinopora_taylorae","Galaxea_astreata",0.4054
"Echinopora_taylorae","Goniopora_norfolkensis",0.6084
"Echinopora_taylorae","Goniopora_tenuidens",0.4121
"Echinopora_taylorae","Montipora_venosa",0.8025
"Echinopora_taylorae","Pachyseris_gemmae",0.4535
"Echinopora_taylorae","Porites_mayeri",0.7318
"Galaxea_astreata","Goniopora_norfolkensis",0.478
"Galaxea_astreata","Goniopora_tenuidens",0.2923
"Galaxea_astreata","Montipora_venosa",0.7054
"Galaxea_astreata","Pachyseris_gemmae",0.3284
"Galaxea_astreata","Porites_mayeri",0.6165
"Goniopora_norfolkensis","Goniopora_tenuidens",0.1535
"Goniopora_norfolkensis","Montipora_venosa",0.5124
"Goniopora_norfolkensis","Pachyseris_gemmae",0.1767
"Goniopora_norfolkensis","Porites_mayeri",0.4137
"Goniopora_tenuidens","Montipora_venosa",0.6996
"Goniopora_tenuidens","Pachyseris_gemmae",0.3224
"Goniopora_tenuidens","Porites_mayeri",0.61
"Montipora_venosa","Pachyseris_gemmae",0.0758
"Montipora_venosa","Porites_mayeri",0.2125
"Pachyseris_gemmae","Porites_mayeri",0.5692
