"species1","species2","prob.species1.wins"
"Astrea_curta","Cycloseris_mokai",0.3794
"Astrea_curta","Cycloseris_somervillei",0.014
"Astrea_curta","Echinopora_mammiformis",0.2206
"Astrea_curta","Montipora_undata",0.9076
"Astrea_curta","Pachyseris_foliosa",0.3138
"Astrea_curta","Pectinia_maxima",0.1064
"Astrea_curta","Polyphyllia_novaehiberniae",0.2453
"Cycloseris_mokai","Cycloseris_somervillei",0.0092
"Cycloseris_mokai","Echinopora_mammiformis",0.1568
"Cycloseris_mokai","Montipora_undata",0.8659
"Cycloseris_mokai","Pachyseris_foliosa",0.2311
"Cycloseris_mokai","Pectinia_maxima",0.0725
"Cycloseris_mokai","Polyphyllia_novaehiberniae",0.176
"Cycloseris_somervillei","Echinopora_mammiformis",0.889
"Cycloseris_somervillei","Montipora_undata",0.9964
"Cycloseris_somervillei","Pachyseris_foliosa",0.9283
"Cycloseris_somervillei","Pectinia_maxima",0.771
"Cycloseris_somervillei","Polyphyllia_novaehiberniae",0.9019
"Echinopora_mammiformis","Montipora_undata",0.9331
"Echinopora_mammiformis","Pachyseris_foliosa",0.3937
"Echinopora_mammiformis","Pectinia_maxima",0.1446
"Echinopora_mammiformis","Polyphyllia_novaehiberniae",0.3157
"Montipora_undata","Pachyseris_foliosa",0.0184
"Montipora_undata","Pectinia_maxima",0.0048
"Montipora_undata","Polyphyllia_novaehiberniae",0.0131
"Pachyseris_foliosa","Pectinia_maxima",0.0947
"Pachyseris_foliosa","Polyphyllia_novaehiberniae",0.2221
"Pectinia_maxima","Polyphyllia_novaehiberniae",0.5231
