"species1","species2","prob.species1.wins"
"Acropora_suharsonoi","Astreopora_randalli",0.7868
"Acropora_suharsonoi","Montipora_circumvallata",0.5803
"Acropora_suharsonoi","Mussismilia_hispida",0.0061
"Acropora_suharsonoi","Mycedium_steeni",0.3085
"Acropora_suharsonoi","Pectinia_alcicornis",0.0686
"Acropora_suharsonoi","Porites_horizontalata",0.642
"Acropora_suharsonoi","Siderastrea_savignyana",0.4448
"Astreopora_randalli","Montipora_circumvallata",0.1309
"Astreopora_randalli","Mussismilia_hispida",7e-04
"Astreopora_randalli","Mycedium_steeni",0.0463
"Astreopora_randalli","Pectinia_alcicornis",0.008
"Astreopora_randalli","Porites_horizontalata",0.1634
"Astreopora_randalli","Siderastrea_savignyana",0.0802
"Montipora_circumvallata","Mussismilia_hispida",0.0018
"Montipora_circumvallata","Mycedium_steeni",0.1148
"Montipora_circumvallata","Pectinia_alcicornis",0.021
"Montipora_circumvallata","Porites_horizontalata",0.3426
"Montipora_circumvallata","Siderastrea_savignyana",0.1889
"Mussismilia_hispida","Mycedium_steeni",0.9671
"Mussismilia_hispida","Pectinia_alcicornis",0.8292
"Mussismilia_hispida","Porites_horizontalata",0.9916
"Mussismilia_hispida","Siderastrea_savignyana",0.9814
"Mycedium_steeni","Pectinia_alcicornis",0.0622
"Mycedium_steeni","Porites_horizontalata",0.6176
"Mycedium_steeni","Siderastrea_savignyana",0.4191
"Pectinia_alcicornis","Porites_horizontalata",0.9073
"Pectinia_alcicornis","Siderastrea_savignyana",0.8138
"Porites_horizontalata","Siderastrea_savignyana",0.1522
