"species_names"
"Montipora_hoffmeisteri"
"Halomitra_clavator"
"Astreopora_listeri"
"Cycloseris_wellsi"
"Echinophyllia_patula"
"Favites_flexuosa"
"Acropora_minuta"
"Oulastrea_crispata"
"Euphyllia_yaeyamaensis"
