"species1","species2","prob.species1.wins"
"Acropora_loripes","Acropora_verweyi",0.2996
"Acropora_loripes","Astreopora_randalli",0.44
"Acropora_loripes","Favites_vasta",0.0178
"Acropora_loripes","Lithophyllon_spinifer",5e-04
"Acropora_loripes","Montipora_mactanensis",0.3012
"Acropora_loripes","Mycedium_steeni",0.0868
"Acropora_loripes","Mycetophyllia_aliciae",0.0028
"Acropora_verweyi","Astreopora_randalli",0.4245
"Acropora_verweyi","Favites_vasta",0.0167
"Acropora_verweyi","Lithophyllon_spinifer",5e-04
"Acropora_verweyi","Montipora_mactanensis",0.2882
"Acropora_verweyi","Mycedium_steeni",0.0819
"Acropora_verweyi","Mycetophyllia_aliciae",0.0027
"Astreopora_randalli","Favites_vasta",0.0092
"Astreopora_randalli","Lithophyllon_spinifer",3e-04
"Astreopora_randalli","Montipora_mactanensis",0.1807
"Astreopora_randalli","Mycedium_steeni",0.0463
"Astreopora_randalli","Mycetophyllia_aliciae",0.0015
"Favites_vasta","Lithophyllon_spinifer",0.0115
"Favites_vasta","Montipora_mactanensis",0.9054
"Favites_vasta","Mycedium_steeni",0.6783
"Favites_vasta","Mycetophyllia_aliciae",0.0595
"Lithophyllon_spinifer","Montipora_mactanensis",0.997
"Lithophyllon_spinifer","Mycedium_steeni",0.9865
"Lithophyllon_spinifer","Mycetophyllia_aliciae",0.6867
"Montipora_mactanensis","Mycedium_steeni",0.0813
"Montipora_mactanensis","Mycetophyllia_aliciae",0.0027
"Mycedium_steeni","Mycetophyllia_aliciae",0.0119
