"species1","species2","prob.species1.wins"
"Ctenactis_echinata","Cycloseris_vaughani",0.8864
"Ctenactis_echinata","Echinophyllia_echinata",0.9857
"Ctenactis_echinata","Meandrina_meandrites",0.8359
"Ctenactis_echinata","Montipora_delicatula",0.9991
"Ctenactis_echinata","Siderastrea_siderea",0.9552
"Ctenactis_echinata","Turbinaria_mesenterina",0.9948
"Cycloseris_vaughani","Echinophyllia_echinata",0.7801
"Cycloseris_vaughani","Meandrina_meandrites",0.2079
"Cycloseris_vaughani","Montipora_delicatula",0.9834
"Cycloseris_vaughani","Siderastrea_siderea",0.5234
"Cycloseris_vaughani","Turbinaria_mesenterina",0.9082
"Echinophyllia_echinata","Meandrina_meandrites",0.0289
"Echinophyllia_echinata","Montipora_delicatula",0.8705
"Echinophyllia_echinata","Siderastrea_siderea",0.1106
"Echinophyllia_echinata","Turbinaria_mesenterina",0.5284
"Meandrina_meandrites","Montipora_delicatula",0.9891
"Meandrina_meandrites","Siderastrea_siderea",0.627
"Meandrina_meandrites","Turbinaria_mesenterina",0.9381
"Montipora_delicatula","Siderastrea_siderea",0.0074
"Montipora_delicatula","Turbinaria_mesenterina",0.0628
"Siderastrea_siderea","Turbinaria_mesenterina",0.7836
