"species1","species2","prob.species1.wins"
"Acropora_squarrosa","Anacropora_forbesi",0.7337
"Acropora_squarrosa","Caulastraea_furcata",0.04
"Acropora_squarrosa","Merulina_scheeri",0.0082
"Acropora_squarrosa","Mycedium_steeni",0.1637
"Acropora_squarrosa","Pavona_cactus",0.435
"Acropora_squarrosa","Pavona_clavus",0.2462
"Acropora_squarrosa","Porites_panamensis",0.2705
"Anacropora_forbesi","Caulastraea_furcata",0.006
"Anacropora_forbesi","Merulina_scheeri",0.0012
"Anacropora_forbesi","Mycedium_steeni",0.0278
"Anacropora_forbesi","Pavona_cactus",0.101
"Anacropora_forbesi","Pavona_clavus",0.0455
"Anacropora_forbesi","Porites_panamensis",0.0513
"Caulastraea_furcata","Merulina_scheeri",0.074
"Caulastraea_furcata","Mycedium_steeni",0.6536
"Caulastraea_furcata","Pavona_cactus",0.8813
"Caulastraea_furcata","Pavona_clavus",0.759
"Caulastraea_furcata","Porites_panamensis",0.7814
"Merulina_scheeri","Mycedium_steeni",0.9047
"Merulina_scheeri","Pavona_cactus",0.9739
"Merulina_scheeri","Pavona_clavus",0.9406
"Merulina_scheeri","Porites_panamensis",0.9473
"Mycedium_steeni","Pavona_cactus",0.6125
"Mycedium_steeni","Pavona_clavus",0.4014
"Mycedium_steeni","Porites_panamensis",0.4322
"Pavona_cactus","Pavona_clavus",0.1456
"Pavona_cactus","Porites_panamensis",0.1621
"Pavona_clavus","Porites_panamensis",0.3132
