"species_names"
"Agaricia_grahamae"
"Agaricia_tenuifolia"
"Agaricia_undata"
"Madracis_senaria"
"Micromussa_multipunctata"
"Mycetophyllia_ferox"
"Porites_baueri"
"Scolymia_lacera"
"Agaricia_humilis"
