"species1","species2","prob.species1.wins"
"Alveopora_daedalea","Isopora_crateriformis",0.4071
"Alveopora_daedalea","Madracis_kirbyi",0.2645
"Alveopora_daedalea","Porites_branneri",0.1521
"Alveopora_daedalea","Porites_cocosensis",0.1054
"Alveopora_daedalea","Porites_deformis",0.3409
"Alveopora_daedalea","Porites_panamensis",0.2014
"Alveopora_daedalea","Porites_sillimaniani",0.2589
"Isopora_crateriformis","Madracis_kirbyi",0.1739
"Isopora_crateriformis","Porites_branneri",0.095
"Isopora_crateriformis","Porites_cocosensis",0.0645
"Isopora_crateriformis","Porites_deformis",0.2324
"Isopora_crateriformis","Porites_panamensis",0.1286
"Isopora_crateriformis","Porites_sillimaniani",0.1698
"Madracis_kirbyi","Porites_branneri",0.1669
"Madracis_kirbyi","Porites_cocosensis",0.1164
"Madracis_kirbyi","Porites_deformis",0.3663
"Madracis_kirbyi","Porites_panamensis",0.2199
"Madracis_kirbyi","Porites_sillimaniani",0.2808
"Porites_branneri","Porites_cocosensis",0.2089
"Porites_branneri","Porites_deformis",0.5369
"Porites_branneri","Porites_panamensis",0.3611
"Porites_branneri","Porites_sillimaniani",0.4391
"Porites_cocosensis","Porites_deformis",0.6382
"Porites_cocosensis","Porites_panamensis",0.4623
"Porites_cocosensis","Porites_sillimaniani",0.5436
"Porites_deformis","Porites_panamensis",0.1638
"Porites_deformis","Porites_sillimaniani",0.2134
"Porites_panamensis","Porites_sillimaniani",0.3576
