"species_names"
"Psammocora_interstinctus"
"Coscinaraea_columna"
"Micromussa_regularis"
"Goniopora_paliformis"
"Leptastrea_bewickensis"
"Colpophyllia_natans"
"Goniopora_albiconus"
"Mycedium_umbra"
"Oulastrea_crispata"
