"species_names"
"Montipora_angulata"
"Halomitra_clavator"
"Echinopora_horrida"
"Oculina_arbuscula"
"Acropora_divaricata"
"Oculina_valenciennesi"
"Homophyllia_bowerbanki"
"Acropora_multiacuta"
"Euphyllia_divisa"
