"species1","species2","prob.species1.wins"
"Favites_complanata","Goniopora_cellulosa",0.193
"Favites_complanata","Montastraea_cavernosa",0.1017
"Favites_complanata","Montipora_crassituberculata",0.9147
"Favites_complanata","Montipora_spongodes",0.8838
"Favites_complanata","Montipora_venosa",0.8969
"Favites_complanata","Mussismilia_harttii",0.0159
"Favites_complanata","Oxypora_glabra",0.3223
"Goniopora_cellulosa","Montastraea_cavernosa",0.1597
"Goniopora_cellulosa","Montipora_crassituberculata",0.9474
"Goniopora_cellulosa","Montipora_spongodes",0.9274
"Goniopora_cellulosa","Montipora_venosa",0.9359
"Goniopora_cellulosa","Mussismilia_harttii",0.0265
"Goniopora_cellulosa","Oxypora_glabra",0.4441
"Montastraea_cavernosa","Montipora_crassituberculata",0.9744
"Montastraea_cavernosa","Montipora_spongodes",0.9643
"Montastraea_cavernosa","Montipora_venosa",0.9686
"Montastraea_cavernosa","Mussismilia_harttii",0.0544
"Montastraea_cavernosa","Oxypora_glabra",0.6281
"Montipora_crassituberculata","Montipora_spongodes",0.2218
"Montipora_crassituberculata","Montipora_venosa",0.2458
"Montipora_crassituberculata","Mussismilia_harttii",6e-04
"Montipora_crassituberculata","Oxypora_glabra",0.0175
"Montipora_spongodes","Montipora_venosa",0.3148
"Montipora_spongodes","Mussismilia_harttii",9e-04
"Montipora_spongodes","Oxypora_glabra",0.0245
"Montipora_venosa","Mussismilia_harttii",7e-04
"Montipora_venosa","Oxypora_glabra",0.0215
"Mussismilia_harttii","Oxypora_glabra",0.9219
