"species_names"
"Psammocora_nierstraszi"
"Goniopora_eclipsensis"
"Platygyra_yaeyamaensis"
"Caulastraea_echinulata"
"Acropora_dendrum"
"Echinopora_grandicula"
"Acropora_verweyi"
"Podabacia_lankaensis"
"Mycedium_spina"
