"species1","species2","prob.species1.wins"
"Acropora_downingi","Acropora_elegantula",0.022
"Acropora_downingi","Anacropora_reticulata",0.5475
"Acropora_downingi","Cyphastrea_agassizi",0.6159
"Acropora_downingi","Echinophyllia_costata",0.1556
"Acropora_downingi","Montipora_dilatata",0.2204
"Acropora_downingi","Pavona_gigantea",0.064
"Acropora_downingi","Pavona_maldivensis",0.3578
"Acropora_elegantula","Anacropora_reticulata",0.9557
"Acropora_elegantula","Cyphastrea_agassizi",0.9662
"Acropora_elegantula","Echinophyllia_costata",0.7667
"Acropora_elegantula","Montipora_dilatata",0.8345
"Acropora_elegantula","Pavona_gigantea",0.5496
"Acropora_elegantula","Pavona_maldivensis",0.9086
"Anacropora_reticulata","Cyphastrea_agassizi",0.3474
"Anacropora_reticulata","Echinophyllia_costata",0.0577
"Anacropora_reticulata","Montipora_dilatata",0.0858
"Anacropora_reticulata","Pavona_gigantea",0.0222
"Anacropora_reticulata","Pavona_maldivensis",0.1561
"Cyphastrea_agassizi","Echinophyllia_costata",0.0441
"Cyphastrea_agassizi","Montipora_dilatata",0.0662
"Cyphastrea_agassizi","Pavona_gigantea",0.0169
"Cyphastrea_agassizi","Pavona_maldivensis",0.1225
"Echinophyllia_costata","Montipora_dilatata",0.3814
"Echinophyllia_costata","Pavona_gigantea",0.1298
"Echinophyllia_costata","Pavona_maldivensis",0.5485
"Montipora_dilatata","Pavona_gigantea",0.0886
"Montipora_dilatata","Pavona_maldivensis",0.4419
"Pavona_gigantea","Pavona_maldivensis",0.766
