"species1","species2","prob.species1.wins"
"Alveopora_marionensis","Cyphastrea_japonica",0.3916
"Alveopora_marionensis","Goniopora_sultani",0.0268
"Alveopora_marionensis","Montipora_vietnamensis",0.6289
"Alveopora_marionensis","Porites_napopora",0.6032
"Alveopora_marionensis","Psammocora_contigua",0.5217
"Alveopora_marionensis","Siderastrea_radians",0.0916
"Alveopora_marionensis","Stylophora_mamillata",0.362
"Alveopora_marionensis","Zoopilus_echinatus",0.0406
"Cyphastrea_japonica","Goniopora_sultani",0.0169
"Cyphastrea_japonica","Montipora_vietnamensis",0.5141
"Cyphastrea_japonica","Porites_napopora",0.4869
"Cyphastrea_japonica","Psammocora_contigua",0.4051
"Cyphastrea_japonica","Siderastrea_radians",0.0592
"Cyphastrea_japonica","Stylophora_mamillata",0.2615
"Cyphastrea_japonica","Zoopilus_echinatus",0.0258
"Goniopora_sultani","Montipora_vietnamensis",0.9612
"Goniopora_sultani","Porites_napopora",0.9569
"Goniopora_sultani","Psammocora_contigua",0.9409
"Goniopora_sultani","Siderastrea_radians",0.5957
"Goniopora_sultani","Stylophora_mamillata",0.8923
"Goniopora_sultani","Zoopilus_echinatus",0.3822
"Montipora_vietnamensis","Porites_napopora",0.2649
"Montipora_vietnamensis","Psammocora_contigua",0.2055
"Montipora_vietnamensis","Siderastrea_radians",0.0234
"Montipora_vietnamensis","Stylophora_mamillata",0.1186
"Montipora_vietnamensis","Zoopilus_echinatus",0.0099
"Porites_napopora","Psammocora_contigua",0.2238
"Porites_napopora","Siderastrea_radians",0.026
"Porites_napopora","Stylophora_mamillata",0.1304
"Porites_napopora","Zoopilus_echinatus",0.0111
"Psammocora_contigua","Siderastrea_radians",0.0358
"Psammocora_contigua","Stylophora_mamillata",0.1729
"Psammocora_contigua","Zoopilus_echinatus",0.0154
"Siderastrea_radians","Stylophora_mamillata",0.6933
"Siderastrea_radians","Zoopilus_echinatus",0.1444
"Stylophora_mamillata","Zoopilus_echinatus",0.0291
