"species1","species2","prob.species1.wins"
"Agaricia_agaricites","Ctenella_chagius",0.3016
"Agaricia_agaricites","Cyphastrea_ocellina",0.8412
"Agaricia_agaricites","Euphyllia_glabrescens",0.2034
"Agaricia_agaricites","Gyrosmilia_interrupta",0.3797
"Agaricia_agaricites","Montigyra_kenti",0.0141
"Agaricia_agaricites","Siderastrea_stellata",0.4116
"Agaricia_agaricites","Simplastrea_vesicularis",0.5343
"Agaricia_agaricites","Stylocoeniella_armata",0.8356
"Ctenella_chagius","Cyphastrea_ocellina",0.8313
"Ctenella_chagius","Euphyllia_glabrescens",0.1919
"Ctenella_chagius","Gyrosmilia_interrupta",0.3629
"Ctenella_chagius","Montigyra_kenti",0.0131
"Ctenella_chagius","Siderastrea_stellata",0.3942
"Ctenella_chagius","Simplastrea_vesicularis",0.5163
"Ctenella_chagius","Stylocoeniella_armata",0.8254
"Cyphastrea_ocellina","Euphyllia_glabrescens",0.019
"Cyphastrea_ocellina","Gyrosmilia_interrupta",0.0444
"Cyphastrea_ocellina","Montigyra_kenti",0.0011
"Cyphastrea_ocellina","Siderastrea_stellata",0.0504
"Cyphastrea_ocellina","Simplastrea_vesicularis",0.0801
"Cyphastrea_ocellina","Stylocoeniella_armata",0.2783
"Euphyllia_glabrescens","Gyrosmilia_interrupta",0.4907
"Euphyllia_glabrescens","Montigyra_kenti",0.022
"Euphyllia_glabrescens","Siderastrea_stellata",0.524
"Euphyllia_glabrescens","Simplastrea_vesicularis",0.6436
"Euphyllia_glabrescens","Stylocoeniella_armata",0.8889
"Gyrosmilia_interrupta","Montigyra_kenti",0.0093
"Gyrosmilia_interrupta","Siderastrea_stellata",0.3146
"Gyrosmilia_interrupta","Simplastrea_vesicularis",0.4296
"Gyrosmilia_interrupta","Stylocoeniella_armata",0.7693
"Montigyra_kenti","Siderastrea_stellata",0.9517
"Montigyra_kenti","Simplastrea_vesicularis",0.97
"Montigyra_kenti","Stylocoeniella_armata",0.9931
"Siderastrea_stellata","Simplastrea_vesicularis",0.3973
"Siderastrea_stellata","Stylocoeniella_armata",0.7448
"Simplastrea_vesicularis","Stylocoeniella_armata",0.6402
