"species1","species2","prob.species1.wins"
"Acropora_monticulosa","Acropora_navini",0.0159
"Acropora_monticulosa","Astrea_annuligera",0.0808
"Acropora_monticulosa","Cyphastrea_agassizi",0.1657
"Acropora_monticulosa","Goniopora_cellulosa",0.0097
"Acropora_monticulosa","Leptoseris_gardineri",0.1664
"Acropora_monticulosa","Montipora_echinata",0.0416
"Acropora_monticulosa","Montipora_spongodes",0.2375
"Acropora_navini","Astrea_annuligera",0.6864
"Acropora_navini","Cyphastrea_agassizi",0.8318
"Acropora_navini","Goniopora_cellulosa",0.1961
"Acropora_navini","Leptoseris_gardineri",0.8325
"Acropora_navini","Montipora_echinata",0.5196
"Acropora_navini","Montipora_spongodes",0.8858
"Astrea_annuligera","Cyphastrea_agassizi",0.4759
"Astrea_annuligera","Goniopora_cellulosa",0.0429
"Astrea_annuligera","Leptoseris_gardineri",0.477
"Astrea_annuligera","Montipora_echinata",0.1657
"Astrea_annuligera","Montipora_spongodes",0.5874
"Cyphastrea_agassizi","Goniopora_cellulosa",0.0194
"Cyphastrea_agassizi","Leptoseris_gardineri",0.2876
"Cyphastrea_agassizi","Montipora_echinata",0.0808
"Cyphastrea_agassizi","Montipora_spongodes",0.3865
"Goniopora_cellulosa","Leptoseris_gardineri",0.8911
"Goniopora_cellulosa","Montipora_echinata",0.6406
"Goniopora_cellulosa","Montipora_spongodes",0.9274
"Leptoseris_gardineri","Montipora_echinata",0.0804
"Leptoseris_gardineri","Montipora_spongodes",0.3854
"Montipora_echinata","Montipora_spongodes",0.7423
