"species1","species2","prob.species1.wins"
"Agaricia_agaricites","Alveopora_marionensis",0.7403
"Agaricia_agaricites","Isopora_crateriformis",0.8954
"Agaricia_agaricites","Madracis_kirbyi",0.8177
"Agaricia_agaricites","Porites_colonensis",0.6682
"Agaricia_agaricites","Porites_monticulosa",0.9189
"Agaricia_agaricites","Porites_panamensis",0.7588
"Agaricia_agaricites","Simplastrea_vesicularis",0.5343
"Alveopora_marionensis","Isopora_crateriformis",0.5469
"Alveopora_marionensis","Madracis_kirbyi",0.3873
"Alveopora_marionensis","Porites_colonensis",0.2211
"Alveopora_marionensis","Porites_monticulosa",0.6151
"Alveopora_marionensis","Porites_panamensis",0.3072
"Alveopora_marionensis","Simplastrea_vesicularis",0.1392
"Isopora_crateriformis","Madracis_kirbyi",0.1739
"Isopora_crateriformis","Porites_colonensis",0.0863
"Isopora_crateriformis","Porites_monticulosa",0.3472
"Isopora_crateriformis","Porites_panamensis",0.1286
"Isopora_crateriformis","Simplastrea_vesicularis",0.0511
"Madracis_kirbyi","Porites_colonensis",0.1529
"Madracis_kirbyi","Porites_monticulosa",0.5039
"Madracis_kirbyi","Porites_panamensis",0.2199
"Madracis_kirbyi","Simplastrea_vesicularis",0.0932
"Porites_colonensis","Porites_monticulosa",0.6934
"Porites_colonensis","Porites_panamensis",0.3856
"Porites_colonensis","Simplastrea_vesicularis",0.1863
"Porites_monticulosa","Porites_panamensis",0.1003
"Porites_monticulosa","Simplastrea_vesicularis",0.0391
"Porites_panamensis","Simplastrea_vesicularis",0.1278
