"species1","species2","prob.species1.wins"
"Astrea_devantieri","Hydnophora_grandis",0.8292
"Astrea_devantieri","Leptoseris_yabei",0.8915
"Astrea_devantieri","Montipora_cebuensis",0.9771
"Astrea_devantieri","Montipora_spumosa",0.9677
"Astrea_devantieri","Montipora_verruculosa",0.9604
"Astrea_devantieri","Oxypora_lacera",0.6076
"Astrea_devantieri","Solenastrea_hyades",0.567
"Hydnophora_grandis","Leptoseris_yabei",0.4047
"Hydnophora_grandis","Montipora_cebuensis",0.7791
"Hydnophora_grandis","Montipora_spumosa",0.7126
"Hydnophora_grandis","Montipora_verruculosa",0.6674
"Hydnophora_grandis","Oxypora_lacera",0.1136
"Hydnophora_grandis","Solenastrea_hyades",0.0977
"Leptoseris_yabei","Montipora_cebuensis",0.6758
"Leptoseris_yabei","Montipora_spumosa",0.5944
"Leptoseris_yabei","Montipora_verruculosa",0.5426
"Leptoseris_yabei","Oxypora_lacera",0.0704
"Leptoseris_yabei","Solenastrea_hyades",0.0602
"Montipora_cebuensis","Montipora_spumosa",0.2202
"Montipora_cebuensis","Montipora_verruculosa",0.1861
"Montipora_cebuensis","Oxypora_lacera",0.0144
"Montipora_cebuensis","Solenastrea_hyades",0.0122
"Montipora_spumosa","Montipora_verruculosa",0.2454
"Montipora_spumosa","Oxypora_lacera",0.0203
"Montipora_spumosa","Solenastrea_hyades",0.0173
"Montipora_verruculosa","Oxypora_lacera",0.025
"Montipora_verruculosa","Solenastrea_hyades",0.0212
"Oxypora_lacera","Solenastrea_hyades",0.2536
