"species1","species2","prob.species1.wins"
"Acropora_chesterfieldensis","Anacropora_spumosa",0.0942
"Acropora_chesterfieldensis","Australogyra_zelli",0.0207
"Acropora_chesterfieldensis","Coscinaraea_crassa",0.0445
"Acropora_chesterfieldensis","Isopora_crateriformis",0.3586
"Acropora_chesterfieldensis","Pachyseris_involuta",0.0379
"Acropora_chesterfieldensis","Porites_myrmidonensis",0.1716
"Anacropora_spumosa","Australogyra_zelli",0.0754
"Anacropora_spumosa","Coscinaraea_crassa",0.1524
"Anacropora_spumosa","Isopora_crateriformis",0.6836
"Anacropora_spumosa","Pachyseris_involuta",0.132
"Anacropora_spumosa","Porites_myrmidonensis",0.4446
"Australogyra_zelli","Coscinaraea_crassa",0.4699
"Australogyra_zelli","Isopora_crateriformis",0.9142
"Australogyra_zelli","Pachyseris_involuta",0.4285
"Australogyra_zelli","Porites_myrmidonensis",0.7978
"Coscinaraea_crassa","Isopora_crateriformis",0.8284
"Coscinaraea_crassa","Pachyseris_involuta",0.2537
"Coscinaraea_crassa","Porites_myrmidonensis",0.6414
"Isopora_crateriformis","Pachyseris_involuta",0.0275
"Isopora_crateriformis","Porites_myrmidonensis",0.1296
"Pachyseris_involuta","Porites_myrmidonensis",0.6789
