"species1","species2","prob.species1.wins"
"Acropora_natalensis","Alveopora_daedalea",0.4407
"Acropora_natalensis","Alveopora_excelsa",0.3764
"Acropora_natalensis","Anacropora_reticulata",0.4543
"Acropora_natalensis","Montipora_dilatata",0.1628
"Acropora_natalensis","Montipora_tuberculosa",0.6859
"Acropora_natalensis","Mycedium_elephantotus",0.1098
"Alveopora_daedalea","Alveopora_excelsa",0.2354
"Alveopora_daedalea","Anacropora_reticulata",0.2981
"Alveopora_daedalea","Montipora_dilatata",0.0902
"Alveopora_daedalea","Montipora_tuberculosa",0.5269
"Alveopora_daedalea","Mycedium_elephantotus",0.0592
"Alveopora_excelsa","Anacropora_reticulata",0.3566
"Alveopora_excelsa","Montipora_dilatata",0.1146
"Alveopora_excelsa","Montipora_tuberculosa",0.5924
"Alveopora_excelsa","Mycedium_elephantotus",0.0759
"Anacropora_reticulata","Montipora_dilatata",0.0858
"Anacropora_reticulata","Montipora_tuberculosa",0.5131
"Anacropora_reticulata","Mycedium_elephantotus",0.0562
"Montipora_dilatata","Montipora_tuberculosa",0.8185
"Montipora_dilatata","Mycedium_elephantotus",0.2031
"Montipora_tuberculosa","Mycedium_elephantotus",0.0222
