"species1","species2","prob.species1.wins"
"Acropora_granulosa","Acropora_parahemprichii",0.0407
"Acropora_granulosa","Anacropora_matthai",0.3001
"Acropora_granulosa","Astreopora_cucullata",0.2378
"Acropora_granulosa","Galaxea_cryptoramosa",0.0236
"Acropora_granulosa","Pocillopora_ankeli",0.0925
"Acropora_granulosa","Porites_nodifera",0.0775
"Acropora_granulosa","Stylophora_kuehlmanni",0.121
"Acropora_parahemprichii","Anacropora_matthai",0.8022
"Acropora_parahemprichii","Astreopora_cucullata",0.7469
"Acropora_parahemprichii","Galaxea_cryptoramosa",0.186
"Acropora_parahemprichii","Pocillopora_ankeli",0.4908
"Acropora_parahemprichii","Porites_nodifera",0.4428
"Acropora_parahemprichii","Stylophora_kuehlmanni",0.5657
"Anacropora_matthai","Astreopora_cucullata",0.2262
"Anacropora_matthai","Galaxea_cryptoramosa",0.0221
"Anacropora_matthai","Pocillopora_ankeli",0.0872
"Anacropora_matthai","Porites_nodifera",0.073
"Anacropora_matthai","Stylophora_kuehlmanni",0.1143
"Astreopora_cucullata","Galaxea_cryptoramosa",0.0302
"Astreopora_cucullata","Pocillopora_ankeli",0.116
"Astreopora_cucullata","Porites_nodifera",0.0976
"Astreopora_cucullata","Stylophora_kuehlmanni",0.1507
"Galaxea_cryptoramosa","Pocillopora_ankeli",0.6289
"Galaxea_cryptoramosa","Porites_nodifera",0.5828
"Galaxea_cryptoramosa","Stylophora_kuehlmanni",0.6961
"Pocillopora_ankeli","Porites_nodifera",0.2488
"Pocillopora_ankeli","Stylophora_kuehlmanni",0.3519
"Porites_nodifera","Stylophora_kuehlmanni",0.3971
