"species1","species2","prob.species1.wins"
"Acropora_cervicornis","Acropora_desalwii",0.5513
"Acropora_cervicornis","Acropora_lianae",0.4943
"Acropora_cervicornis","Acropora_parahemprichii",0.2164
"Acropora_cervicornis","Anacropora_spumosa",0.3352
"Acropora_cervicornis","Echinophyllia_echinata",0.2723
"Acropora_cervicornis","Montipora_effusa",0.8882
"Acropora_cervicornis","Pavona_maldivensis",0.4356
"Acropora_cervicornis","Platygyra_yaeyamaensis",0.2894
"Acropora_desalwii","Acropora_lianae",0.2422
"Acropora_desalwii","Acropora_parahemprichii",0.0828
"Acropora_desalwii","Anacropora_spumosa",0.1415
"Acropora_desalwii","Echinophyllia_echinata",0.109
"Acropora_desalwii","Montipora_effusa",0.7221
"Acropora_desalwii","Pavona_maldivensis",0.2015
"Acropora_desalwii","Platygyra_yaeyamaensis",0.1175
"Acropora_lianae","Acropora_parahemprichii",0.102
"Acropora_lianae","Anacropora_spumosa",0.1717
"Acropora_lianae","Echinophyllia_echinata",0.1334
"Acropora_lianae","Montipora_effusa",0.7656
"Acropora_lianae","Pavona_maldivensis",0.2409
"Acropora_lianae","Platygyra_yaeyamaensis",0.1434
"Acropora_parahemprichii","Anacropora_spumosa",0.4231
"Acropora_parahemprichii","Echinophyllia_echinata",0.3525
"Acropora_parahemprichii","Montipora_effusa",0.9204
"Acropora_parahemprichii","Pavona_maldivensis",0.5289
"Acropora_parahemprichii","Platygyra_yaeyamaensis",0.3721
"Anacropora_spumosa","Echinophyllia_echinata",0.2298
"Anacropora_spumosa","Montipora_effusa",0.8636
"Anacropora_spumosa","Pavona_maldivensis",0.3808
"Anacropora_spumosa","Platygyra_yaeyamaensis",0.2451
"Echinophyllia_echinata","Montipora_effusa",0.8951
"Echinophyllia_echinata","Pavona_maldivensis",0.4531
"Echinophyllia_echinata","Platygyra_yaeyamaensis",0.3042
"Montipora_effusa","Pavona_maldivensis",0.0376
"Montipora_effusa","Platygyra_yaeyamaensis",0.0202
"Pavona_maldivensis","Platygyra_yaeyamaensis",0.175
