"species1","species2","prob.species1.wins"
"Acropora_bushyensis","Acropora_echinata",0.583
"Acropora_bushyensis","Acropora_squarrosa",0.3445
"Acropora_bushyensis","Acropora_walindii",0.6741
"Acropora_bushyensis","Anacropora_spumosa",0.1972
"Acropora_bushyensis","Goniastrea_ramosa",0.0936
"Acropora_bushyensis","Orbicella_annularis",0.0657
"Acropora_bushyensis","Pectinia_paeonia",0.0184
"Acropora_bushyensis","Psammocora_contigua",0.544
"Acropora_echinata","Acropora_squarrosa",0.1312
"Acropora_echinata","Acropora_walindii",0.3728
"Acropora_echinata","Anacropora_spumosa",0.0659
"Acropora_echinata","Goniastrea_ramosa",0.0288
"Acropora_echinata","Orbicella_annularis",0.0198
"Acropora_echinata","Pectinia_paeonia",0.0053
"Acropora_echinata","Psammocora_contigua",0.2554
"Acropora_squarrosa","Acropora_walindii",0.6126
"Acropora_squarrosa","Anacropora_spumosa",0.1581
"Acropora_squarrosa","Goniastrea_ramosa",0.0732
"Acropora_squarrosa","Orbicella_annularis",0.051
"Acropora_squarrosa","Pectinia_paeonia",0.0141
"Acropora_squarrosa","Psammocora_contigua",0.4771
"Acropora_walindii","Anacropora_spumosa",0.0455
"Acropora_walindii","Goniastrea_ramosa",0.0197
"Acropora_walindii","Orbicella_annularis",0.0135
"Acropora_walindii","Pectinia_paeonia",0.0036
"Acropora_walindii","Psammocora_contigua",0.1882
"Anacropora_spumosa","Goniastrea_ramosa",0.1446
"Anacropora_spumosa","Orbicella_annularis",0.1032
"Anacropora_spumosa","Pectinia_paeonia",0.0297
"Anacropora_spumosa","Psammocora_contigua",0.6613
"Goniastrea_ramosa","Orbicella_annularis",0.2148
"Goniastrea_ramosa","Pectinia_paeonia",0.0678
"Goniastrea_ramosa","Psammocora_contigua",0.8228
"Orbicella_annularis","Pectinia_paeonia",0.0965
"Orbicella_annularis","Psammocora_contigua",0.8721
"Pectinia_paeonia","Psammocora_contigua",0.9625
