year,Porites_astreoides,Meandrina_meandrites,Agaricia_agaricites,Siderastrea_siderea,Porites_porites,Madracis_mirabilis,Madracis_decactis,Colpophyllia_natans,Dichocoenia_stokesii,Porites_furcata,Agaricia_humilis,Orbicella_faveolata,Macroalgae,Turf,CCA,AMA,ACA,Halimeda,sand,event
0.0,3.101111111111111,2.1255555555555556,7.051111111111111,1.8911111111111112,1.741111111111111,0.7611111111111111,0.4544444444444445,0.3577777777777778,0.0,0.0,0.0,0.0,0.5955555555555556,47.096666666666664,11.774444444444445,6.377777777777778,0.7833333333333333,0.0,2.6211111111111114,initial_count
0.1,3.101111111111111,2.1255555555555556,7.051111111111111,1.8911111111111112,1.017777777777778,0.6088888888888888,0.4544444444444445,0.3577777777777778,0.0,0.0,0.0,0.0,0.48444444444444446,37.37,11.592222222222222,5.792222222222223,0.6177777777777778,0.0,2.6211111111111114,cyclone
0.5,3.7811111111111106,2.108888888888889,7.6977777777777785,1.9366666666666668,2.313333333333333,1.501111111111111,1.0522222222222222,0.36333333333333334,0.0,0.024444444444444442,0.0,0.0,0.7122222222222222,51.64222222222222,6.1899999999999995,6.6722222222222225,0.8377777777777777,0.0,1.6500000000000001,end_season
0.6,3.7811111111111106,2.108888888888889,7.6977777777777785,1.9366666666666668,2.0544444444444445,1.501111111111111,1.0522222222222222,0.36333333333333334,0.0,0.024444444444444442,0.0,0.0,0.6033333333333333,42.84444444444445,6.176666666666667,6.185555555555555,0.77,0.0,1.6500000000000001,cyclone
0.7,3.914444444444445,1.8022222222222222,5.978888888888889,1.1488888888888888,1.448888888888889,1.3588888888888888,0.8099999999999999,0.35888888888888887,0.0,0.0022222222222222222,0.0,0.008888888888888889,0.6033333333333333,42.84444444444445,5.943333333333333,6.185555555555555,0.77,0.0,1.6500000000000001,bleaching
1.0,3.482222222222222,1.691111111111111,5.835555555555556,1.1288888888888888,1.9055555555555554,1.8133333333333335,1.4166666666666665,0.35555555555555557,0.0,0.01,0.0,0.011111111111111112,1.2855555555555556,55.888888888888886,2.2822222222222224,7.433333333333334,1.248888888888889,0.0,2.141111111111111,end_season
1.1,3.482222222222222,1.8755555555555556,6.666666666666667,1.851111111111111,2.3655555555555554,1.9522222222222223,1.6844444444444444,0.35555555555555557,0.0,0.027777777777777776,0.0,0.011111111111111112,1.0533333333333335,45.364444444444445,2.2733333333333334,6.881111111111111,1.0999999999999999,0.0,2.141111111111111,cyclone
1.5,3.1155555555555554,1.3966666666666667,5.372222222222222,1.3177777777777777,2.493333333333333,2.2333333333333334,2.078888888888889,0.26222222222222225,0.0,0.027777777777777776,0.0,0.007777777777777778,2.4233333333333333,55.172222222222224,0.7188888888888889,9.073333333333334,1.4944444444444445,0.0,2.6044444444444443,end_season
1.6,3.1155555555555554,1.3966666666666667,5.372222222222222,1.3177777777777777,2.493333333333333,2.2333333333333334,2.078888888888889,0.26222222222222225,0.0,0.027777777777777776,0.0,0.007777777777777778,2.0477777777777777,45.73777777777778,0.7111111111111111,8.333333333333332,1.3277777777777777,0.0,2.6044444444444443,cyclone
1.7000000000000002,3.1488888888888886,1.2733333333333332,4.065555555555555,0.9733333333333334,2.1822222222222223,2.078888888888889,1.8311111111111111,0.26222222222222225,0.0,0.027777777777777776,0.0,0.0011111111111111111,2.0477777777777777,45.73777777777778,0.6988888888888889,8.333333333333332,1.3277777777777777,0.0,2.6044444444444443,bleaching
2.0,2.168888888888889,0.6744444444444444,2.5866666666666664,0.52,2.068888888888889,1.9077777777777776,1.71,0.18444444444444444,0.0,0.027777777777777776,0.0,0.0,3.986666666666667,56.99444444444445,0.5622222222222222,11.103333333333333,1.791111111111111,0.0,1.7855555555555556,end_season
2.1,2.181111111111111,0.7866666666666666,3.2333333333333334,0.6855555555555556,2.2233333333333336,2.0255555555555556,1.7877777777777777,0.18444444444444444,0.0,0.027777777777777776,0.0,0.0,1.261111111111111,12.472222222222221,0.5311111111111111,5.456666666666667,0.6911111111111111,0.0,1.7855555555555556,cyclone
2.5,2.578888888888889,0.7222222222222222,3.412222222222222,0.6555555555555556,5.867777777777778,4.95,3.936666666666667,0.1988888888888889,0.0,0.17222222222222222,0.0,0.0,1.6666666666666667,14.924444444444445,0.4277777777777778,6.245555555555556,0.7755555555555556,0.0,1.2077777777777778,end_season
2.6,2.578888888888889,0.7222222222222222,3.412222222222222,0.6555555555555556,5.867777777777778,4.827777777777778,3.936666666666667,0.1988888888888889,0.0,0.17222222222222222,0.0,0.0,1.461111111111111,12.576666666666666,0.4233333333333334,5.914444444444444,0.6644444444444444,0.0,1.2077777777777778,cyclone
2.7,1.09,0.2866666666666667,1.2644444444444445,0.5522222222222223,3.0733333333333333,2.7511111111111113,2.1655555555555557,0.0,0.0,0.07888888888888888,0.0,0.005555555555555556,1.461111111111111,12.576666666666666,0.41444444444444445,5.914444444444444,0.6644444444444444,0.0,1.2077777777777778,bleaching
3.0,0.4588888888888889,0.10444444444444444,0.6033333333333333,0.35333333333333333,2.3833333333333333,2.283333333333333,1.7333333333333332,0.0,0.0,0.10666666666666667,0.0,0.0011111111111111111,3.933333333333333,56.09111111111111,0.9388888888888889,14.49777777777778,1.4222222222222223,0.0,1.6788888888888889,end_season
3.1,0.5188888888888888,0.2733333333333333,0.9255555555555555,0.35333333333333333,3.2399999999999998,2.6422222222222222,2.3555555555555556,0.0,0.0,0.16777777777777778,0.0,0.0011111111111111111,3.2955555555555556,40.20333333333333,0.9211111111111111,12.817777777777778,1.1277777777777778,0.0,1.6788888888888889,cyclone
3.5,0.1988888888888889,0.14333333333333334,0.3277777777777778,0.16,2.4533333333333336,1.6955555555555557,1.7233333333333334,0.0,0.0,0.14222222222222222,0.0,0.0,4.488888888888889,52.12,0.5022222222222222,15.863333333333332,1.491111111111111,0.0,2.145555555555555,end_season
3.6,0.1988888888888889,0.14333333333333334,0.3277777777777778,0.16,2.3955555555555557,1.6955555555555557,1.7233333333333334,0.0,0.0,0.14222222222222222,0.0,0.0,2.2111111111111112,18.76666666666667,0.47444444444444445,10.916666666666666,0.7611111111111111,0.0,2.145555555555555,cyclone
3.7,0.18888888888888888,0.10888888888888888,0.33888888888888885,0.16555555555555554,2.4555555555555557,1.768888888888889,1.6833333333333331,0.0,0.0,0.16333333333333333,0.0,0.013333333333333334,2.2111111111111112,18.76666666666667,0.4722222222222222,10.916666666666666,0.7611111111111111,0.0,2.145555555555555,bleaching
4.0,0.1522222222222222,0.10111111111111111,0.3044444444444444,0.11,4.976666666666667,3.336666666666667,2.7322222222222226,0.0,0.0,0.6422222222222222,0.0,0.03333333333333333,3.0933333333333333,24.504444444444445,0.44,12.565555555555555,1.1622222222222223,0.0,0.6755555555555556,end_season
4.1,0.1522222222222222,0.1322222222222222,0.3044444444444444,0.11,4.902222222222222,3.231111111111111,2.798888888888889,0.0,0.0,0.6422222222222222,0.0,0.03333333333333333,1.9866666666666668,13.365555555555556,0.43555555555555553,9.82,0.7511111111111111,0.0,0.6755555555555556,cyclone
4.5,0.09,0.07777777777777778,0.17777777777777778,0.04666666666666667,7.670000000000001,5.383333333333333,3.5999999999999996,0.0,0.0,1.3211111111111111,0.0,0.023333333333333334,3.637777777777778,31.683333333333337,0.26555555555555554,15.683333333333332,0.8511111111111112,0.0,18.467777777777776,end_season
4.6,0.09,0.07777777777777778,0.17777777777777778,0.04666666666666667,5.448888888888889,3.7155555555555555,3.5999999999999996,0.0,0.0,0.6055555555555555,0.0,0.023333333333333334,1.5244444444444445,15.194444444444443,0.20888888888888887,6.986666666666666,0.31666666666666665,0.0,18.467777777777776,cyclone
4.699999999999999,0.09555555555555555,0.07777777777777778,0.17444444444444446,0.04777777777777777,5.263333333333333,3.5477777777777773,3.5966666666666667,0.0,0.0,0.6033333333333333,0.0033333333333333335,0.023333333333333334,1.5244444444444445,15.194444444444443,0.20777777777777778,6.986666666666666,0.31666666666666665,0.0,18.467777777777776,bleaching
5.0,0.03888888888888889,0.07444444444444445,0.04666666666666667,0.01,3.5666666666666664,2.5011111111111113,2.6966666666666668,0.0,0.0,0.6611111111111111,0.007777777777777778,0.011111111111111112,4.748888888888889,42.446666666666665,1.8522222222222222,13.901111111111112,2.26,0.0,11.527777777777779,end_season
5.1,0.03888888888888889,0.07444444444444445,0.04666666666666667,0.01,3.6533333333333333,2.555555555555556,2.7866666666666666,0.0,0.0,0.6611111111111111,0.007777777777777778,0.011111111111111112,2.433333333333333,13.973333333333333,1.77,9.242222222222223,1.0944444444444443,0.0,11.527777777777779,cyclone
5.5,0.028888888888888888,0.06777777777777778,0.016666666666666666,0.007777777777777778,6.0777777777777775,4.467777777777777,4.43,0.0,0.0,1.338888888888889,0.0,0.0,3.598888888888889,19.29,1.3288888888888888,11.162222222222223,1.6277777777777775,0.0,8.497777777777777,end_season
5.6,0.028888888888888888,0.06777777777777778,0.016666666666666666,0.007777777777777778,6.0777777777777775,4.467777777777777,4.43,0.0,0.0,1.338888888888889,0.0,0.0,1.9144444444444444,7.282222222222222,1.2766666666666668,7.732222222222222,0.8433333333333333,0.0,8.497777777777777,cyclone
5.699999999999999,0.028888888888888888,0.06777777777777778,0.016666666666666666,0.007777777777777778,5.802222222222222,4.3533333333333335,4.311111111111112,0.0,0.0,1.3533333333333333,0.006666666666666667,0.0,1.9144444444444444,7.282222222222222,1.261111111111111,7.732222222222222,0.8433333333333333,0.0,8.497777777777777,bleaching
6.0,0.01,0.03,0.011111111111111112,0.0033333333333333335,8.647777777777778,7.12,6.288888888888888,0.0,0.0,2.2955555555555556,0.011111111111111112,0.0,3.805555555555556,18.47222222222222,1.1155555555555556,11.911111111111111,1.278888888888889,0.0,14.883333333333335,end_season
6.1,0.01,0.03,0.011111111111111112,0.0033333333333333335,8.46111111111111,7.126666666666667,6.5311111111111115,0.0,0.0,1.4022222222222223,0.011111111111111112,0.0,2.0744444444444445,8.494444444444445,1.078888888888889,9.065555555555555,0.7611111111111111,0.0,14.883333333333335,cyclone
6.5,0.0033333333333333335,0.017777777777777778,0.0011111111111111111,0.0022222222222222222,9.568888888888889,8.811111111111112,6.755555555555555,0.0,0.0,1.9,0.01,0.0,4.2555555555555555,20.45,1.5422222222222222,14.877777777777778,1.9566666666666666,0.0,10.615555555555556,end_season
6.6,0.0033333333333333335,0.017777777777777778,0.0011111111111111111,0.0022222222222222222,9.13111111111111,8.618888888888888,6.755555555555555,0.0,0.0,1.0244444444444445,0.01,0.0,3.026666666666667,11.716666666666667,1.5166666666666666,11.823333333333332,1.3377777777777777,0.0,10.615555555555556,cyclone
6.699999999999999,0.0033333333333333335,0.017777777777777778,0.007777777777777778,0.0022222222222222222,8.602222222222222,8.105555555555556,6.655555555555556,0.0,0.0,0.9155555555555556,0.01,0.0,3.026666666666667,11.716666666666667,1.478888888888889,11.823333333333332,1.3377777777777777,0.0,10.615555555555556,bleaching
7.0,0.0011111111111111111,0.011111111111111112,0.007777777777777778,0.0011111111111111111,7.405555555555556,6.354444444444445,4.84,0.0,0.0,0.9477777777777777,0.0,0.0,5.7700000000000005,27.863333333333333,1.7066666666666668,18.623333333333335,2.4677777777777776,0.0,9.816666666666666,end_season
7.1,0.0011111111111111111,0.011111111111111112,0.007777777777777778,0.0011111111111111111,7.057777777777778,6.32,4.911111111111111,0.0,0.0,0.5811111111111111,0.0,0.0,4.2188888888888885,17.42888888888889,1.648888888888889,15.423333333333334,1.81,0.0,9.816666666666666,cyclone
7.5,0.0,0.006666666666666667,0.0,0.0,5.568888888888889,4.768888888888889,3.2844444444444445,0.0,0.0,0.8,0.0,0.0,6.498888888888889,31.482222222222223,1.2477777777777779,20.57777777777778,2.6555555555555554,0.0,12.375555555555556,end_season
