year,Porites_astreoides,Meandrina_meandrites,Agaricia_agaricites,Siderastrea_siderea,Porites_porites,Madracis_mirabilis,Madracis_decactis,Colpophyllia_natans,Dichocoenia_stokesii,Porites_furcata,Agaricia_humilis,Orbicella_faveolata,Macroalgae,Turf,CCA,AMA,ACA,Halimeda,sand,event
1.6,2.4299999999999997,0.7577777777777778,3.9477777777777776,1.2688888888888887,0.6144444444444445,1.2444444444444445,2.2422222222222223,2.5755555555555554,0.0,0.0,0.0,0.0,4.29111111111111,36.782222222222224,1.8588888888888888,11.727777777777778,1.9311111111111112,0.0,2.601111111111111,cyclone
1.7000000000000002,2.4166666666666665,0.6244444444444445,3.412222222222222,0.9588888888888888,0.43,0.9111111111111112,2.0033333333333334,2.5011111111111113,0.0,0.0044444444444444444,0.0,0.0,4.29111111111111,36.782222222222224,1.8488888888888888,11.727777777777778,1.9311111111111112,0.0,2.601111111111111,bleaching
1.75,1.8888888888888888,0.37333333333333335,2.7933333333333334,0.6677777777777778,0.41111111111111115,0.9011111111111111,1.828888888888889,2.048888888888889,0.0,0.02,0.0,0.0,5.7155555555555555,48.57222222222222,1.24,14.318888888888889,2.158888888888889,0.0,2.6066666666666665,end_season
1.85,1.8888888888888888,0.37333333333333335,2.7933333333333334,0.6677777777777778,0.41111111111111115,0.9011111111111111,1.828888888888889,2.048888888888889,0.0,0.02,0.0,0.0,4.644444444444444,36.97666666666667,1.2322222222222223,12.745555555555555,1.708888888888889,0.0,2.6066666666666665,cyclone
1.9500000000000002,1.8777777777777778,0.2866666666666667,1.0033333333333334,0.6155555555555555,0.3933333333333333,0.6733333333333333,1.6944444444444446,2.042222222222222,0.0,0.02,0.0,0.0,4.644444444444444,36.97666666666667,1.2322222222222223,12.745555555555555,1.708888888888889,0.0,2.6066666666666665,bleaching
2.0,1.4377777777777778,0.13999999999999999,0.7633333333333333,0.3955555555555556,0.34555555555555556,0.6111111111111112,1.4311111111111112,1.73,0.0,0.027777777777777776,0.0,0.0,5.852222222222222,48.51555555555556,0.9066666666666667,14.994444444444444,2.0277777777777777,0.0,1.7988888888888888,end_season
2.1,1.4377777777777778,0.14555555555555558,0.91,0.5911111111111111,0.42444444444444446,0.8033333333333333,1.48,1.7444444444444442,0.0,0.027777777777777776,0.0,0.0,1.6533333333333333,7.818888888888889,0.8555555555555556,7.136666666666666,0.6622222222222222,0.0,1.7988888888888888,cyclone
2.25,1.3911111111111112,0.1277777777777778,0.89,0.5888888888888889,0.8744444444444446,1.721111111111111,2.581111111111111,1.868888888888889,0.0,0.10777777777777778,0.0,0.0,1.8877777777777778,10.275555555555556,0.7855555555555555,7.7988888888888885,0.7066666666666667,0.0,1.8166666666666669,end_season
2.35,1.3911111111111112,0.16666666666666669,1.6688888888888889,0.61,0.7022222222222222,1.8488888888888888,2.6466666666666665,1.868888888888889,0.0,0.10777777777777778,0.0,0.0,0.4944444444444444,1.6422222222222222,0.6911111111111111,3.726666666666666,0.2011111111111111,0.0,1.8166666666666669,cyclone
2.5,2.0655555555555556,0.1511111111111111,1.6733333333333333,0.62,1.448888888888889,3.9800000000000004,3.7622222222222224,2.08,0.0,0.23888888888888887,0.0,0.0,1.448888888888889,7.4399999999999995,0.8444444444444443,6.608888888888889,0.4288888888888889,0.0,1.212222222222222,end_season
2.6,2.0655555555555556,0.1511111111111111,1.6733333333333333,0.62,1.0422222222222222,3.1988888888888884,3.7622222222222224,2.08,0.0,0.1,0.0,0.0,1.108888888888889,5.464444444444445,0.8277777777777778,5.8244444444444445,0.36333333333333334,0.0,1.212222222222222,cyclone
2.7,0.6766666666666666,0.1,0.45333333333333337,0.5688888888888889,0.3711111111111111,1.4244444444444444,1.4466666666666665,1.768888888888889,0.0,0.0,0.0044444444444444444,0.0,1.108888888888889,5.464444444444445,0.8222222222222223,5.8244444444444445,0.36333333333333334,0.0,1.212222222222222,bleaching
